Datetime,Time[S],Volt[V],Current[A],Power[W]
2026-04-17T17:45:03.346088,307.0,05.1095,1.01916,05.1977
2026-04-17T17:45:04.366772,308.0,05.1101,1.02969,05.2617
2026-04-17T17:45:05.344057,309.0,05.1105,0.98119,05.0138
2026-04-17T17:45:06.364183,310.0,05.1159,1.14488,05.8503
2026-04-17T17:45:07.384217,311.0,05.1097,1.44385,07.3636
2026-04-17T17:45:08.360520,312.0,05.1139,0.76925,03.9308
2026-04-17T17:45:09.379648,313.0,05.1103,0.60282,03.0804
2026-04-17T17:45:10.352323,314.0,05.1104,0.60058,03.0689
2026-04-17T17:45:11.370055,315.0,05.1102,0.62450,03.1911
2026-04-17T17:45:12.347970,316.0,05.1100,0.97541,04.9843
2026-04-17T17:45:13.371397,317.0,05.1151,1.05176,05.3744
2026-04-17T17:45:14.346151,318.0,05.1128,1.13999,05.8253
2026-04-17T17:45:15.371616,319.0,05.0969,1.28499,06.5405
2026-04-17T17:45:16.346294,320.0,05.1089,1.14609,05.8450
2026-04-17T17:45:17.368308,321.0,05.1066,1.15852,05.9084
2026-04-17T17:45:18.344604,322.0,05.1148,0.75048,03.8349
2026-04-17T17:45:19.366132,323.0,05.1105,0.74863,03.8254
2026-04-17T17:45:20.387090,324.0,05.1105,0.74492,03.8065
2026-04-17T17:45:21.361176,325.0,05.1048,0.97814,04.9885
2026-04-17T17:45:22.384007,326.0,05.1083,1.23422,06.2945
2026-04-17T17:45:23.357972,327.0,05.1072,1.30508,06.6559
2026-04-17T17:45:24.377451,328.0,05.1091,1.10729,05.6471
2026-04-17T17:45:25.352594,329.0,05.1084,1.17037,05.9688
2026-04-17T17:45:26.374049,330.0,05.1155,1.12091,05.7278
2026-04-17T17:45:27.350935,331.0,05.1150,1.15850,05.9199
2026-04-17T17:45:28.372079,332.0,05.1095,0.74716,03.8105
2026-04-17T17:45:29.348911,333.0,05.1098,0.74631,03.8061
2026-04-17T17:45:30.370247,334.0,05.1096,0.74478,03.7983
2026-04-17T17:45:31.390416,335.0,05.1100,1.10688,05.6561
2026-04-17T17:45:32.362515,336.0,05.1025,1.13126,05.7694
2026-04-17T17:45:33.382017,337.0,05.1061,1.02031,05.2035
2026-04-17T17:45:34.357736,338.0,05.1096,1.06889,05.4513
2026-04-17T17:45:35.379636,339.0,05.1108,1.15306,05.8921
2026-04-17T17:45:36.356607,340.0,05.1061,1.13161,05.7712
2026-04-17T17:45:37.377717,341.0,05.1056,1.07596,05.4873
2026-04-17T17:45:38.351228,342.0,05.1098,0.75037,03.8268
2026-04-17T17:45:39.373550,343.0,05.1097,0.74747,03.8120
2026-04-17T17:45:40.350521,344.0,05.1099,0.74324,03.7905
2026-04-17T17:45:41.377964,345.0,05.1094,1.05106,05.3604
2026-04-17T17:45:42.353469,346.0,05.1055,1.03302,05.2684
2026-04-17T17:45:43.378093,347.0,05.1062,0.99128,05.0555
2026-04-17T17:45:44.355176,348.0,05.1062,1.00499,05.1254
2026-04-17T17:45:45.376259,349.0,05.1080,1.01720,05.1877
2026-04-17T17:45:46.350864,350.0,05.1122,1.11633,05.7044
2026-04-17T17:45:47.372471,351.0,05.1050,1.17311,05.9828
2026-04-17T17:45:48.392376,352.0,05.1109,0.75209,03.8431
2026-04-17T17:45:49.367659,353.0,05.1096,0.74725,03.8109
2026-04-17T17:45:50.389345,354.0,05.1091,0.82286,04.1965
2026-04-17T17:45:51.362622,355.0,05.1023,1.01721,05.1877
2026-04-17T17:45:52.384922,356.0,05.1117,1.06654,05.4500
2026-04-17T17:45:53.358402,357.0,05.1022,0.99914,05.0956
2026-04-17T17:45:54.379435,358.0,05.1094,1.09218,05.5701
2026-04-17T17:45:55.352316,359.0,05.1095,0.98261,05.0113
2026-04-17T17:45:56.371194,360.0,05.1016,1.23201,06.2832
2026-04-17T17:45:57.391084,361.0,05.1055,0.88885,04.5331
2026-04-17T17:45:58.364221,362.0,05.1095,0.74961,03.8230
2026-04-17T17:45:59.386229,363.0,05.1094,0.74731,03.8112
2026-04-17T17:46:00.363747,364.0,05.1092,0.74486,03.7987
2026-04-17T17:46:01.385295,365.0,05.1092,0.99218,05.0601
2026-04-17T17:46:02.360417,366.0,05.1078,0.99584,05.0787
2026-04-17T17:46:03.380717,367.0,05.1064,0.95938,04.8928
2026-04-17T17:46:04.354565,368.0,05.1061,1.11275,05.6750
2026-04-17T17:46:05.373840,369.0,05.1070,1.02708,05.2381
2026-04-17T17:46:06.349335,370.0,05.1144,1.03739,05.3010
2026-04-17T17:46:07.373661,371.0,05.1092,1.04401,05.3244
2026-04-17T17:46:08.392501,372.0,05.1097,0.75199,03.8351
2026-04-17T17:46:09.363890,373.0,05.1098,0.74863,03.8180
2026-04-17T17:46:10.383947,374.0,05.1101,0.84355,04.3105
2026-04-17T17:46:11.356717,375.0,05.1066,0.99747,05.0870
2026-04-17T17:46:12.375727,376.0,05.1130,1.01451,05.1841
2026-04-17T17:46:13.394273,377.0,05.1097,1.03586,05.2828
2026-04-17T17:46:14.367184,378.0,05.1072,1.02181,05.2112
2026-04-17T17:46:15.387098,379.0,05.1109,1.03532,05.2904
2026-04-17T17:46:16.360266,380.0,05.1072,1.50633,07.6822
2026-04-17T17:46:17.379210,381.0,05.1059,0.85170,04.3436
2026-04-17T17:46:18.351790,382.0,05.1104,0.74780,03.8212
2026-04-17T17:46:19.371311,383.0,05.1104,0.74764,03.8204
2026-04-17T17:46:20.390877,384.0,05.1096,0.75689,03.8601
2026-04-17T17:46:21.366217,385.0,05.1153,1.04746,05.3525
2026-04-17T17:46:22.387680,386.0,05.1093,0.91952,04.6895
2026-04-17T17:46:23.363566,387.0,05.1106,0.96459,04.9290
2026-04-17T17:46:24.387167,388.0,05.1062,1.01110,05.1566
2026-04-17T17:46:25.362103,389.0,05.1092,1.05790,05.3952
2026-04-17T17:46:26.383040,390.0,05.1047,1.06323,05.4224
2026-04-17T17:46:27.357657,391.0,05.1097,1.05301,05.3703
